"curly","dot.location","eqeqeq","vars.on.top","no.unused.vars","no.use.before.define","id.length","semi","max.len","max.statements","max.statements.per.line","no.bitwise","LOC","SLOC","comment","mixLOC","emptyLine","codePerLine","mixLOC.1","paremeter","Url","X1","X2","X3"
2,0,3,1,0,0,0,0,1,0,0,0,19,19,1,1,0,35.4210526315789,1,0,"http://rosettacode.org//wiki/Text_processing/Max_licenses_in_use",0.0339749995947895,0.878504667717217,0.0874973917110725
0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,5,0,0,"http://rosettacode.org//wiki/Maximum_triangle_path_sum",0,0.999935118537253,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4,0,0,"http://rosettacode.org//wiki/Maximum_triangle_path_sum",0,0.999936507872942,0
0,1,0,5,1,1,12,2,6,1,0,0,82,50,32,0,0,39.1829268292683,0,0,"http://rosettacode.org//wiki/Monads/Maybe_monad",0.028533107459013,0.247728142317631,0.723966474292291
19,0,8,12,2,0,22,0,1,1,0,0,77,76,0,0,1,30.5454545454545,0,1.5,"http://rosettacode.org//wiki/Maze_generation",0.433070774986362,0.516183145062828,0.0508056591833848
1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,22,0,0,"http://rosettacode.org//wiki/Maze_generation",0,0.999935118537253,0
1,0,0,2,0,0,7,0,1,0,0,0,19,17,0,0,2,23,0,1,"http://rosettacode.org//wiki/Averages/Mean_angle",0.339278393005471,0.660751659660448,0
3,0,2,1,0,0,2,2,0,0,0,0,16,16,5,5,0,25.25,5,1,"http://rosettacode.org//wiki/Averages/Median",0,0.663326750849518,0.336748800155551
2,0,0,4,0,0,1,0,0,0,0,0,18,18,0,0,0,32.7777777777778,0,2,"http://rosettacode.org//wiki/Menu",0.0539253543327412,0.927877273100683,0.0181513904457647
0,0,0,2,0,0,2,0,0,0,0,0,30,28,1,1,2,24.2333333333333,1,2.33333333333333,"http://rosettacode.org//wiki/Sorting_algorithms/Merge_sort",0.384439648987914,0.600070371645414,0.0155307543628818
1,0,0,0,0,0,6,2,0,0,0,0,15,15,0,0,0,28.5333333333333,0,1,"http://rosettacode.org//wiki/Middle_three_digits",0.0424909751201948,0.943156356091448,0.0143025537684719
5,0,0,3,1,0,6,0,0,1,0,0,28,26,2,0,0,24.2142857142857,0,2,"http://rosettacode.org//wiki/Miller%E2%80%93Rabin_primality_test",0.0752070973282222,0.854809786445217,0.069962506540757
2,0,1,1,0,0,1,0,0,0,0,0,19,19,2,2,0,24.7368421052632,2,1,"http://rosettacode.org//wiki/Averages/Mode",0.0102131851193206,0.834225089997341,0.155560447417282
0,0,0,1,0,0,5,0,0,0,0,0,16,16,0,0,0,21.4375,0,1,"http://rosettacode.org//wiki/Monte_Carlo_methods",0.046302434857712,0.938063328427857,0.0155854993275701
0,0,0,2,1,0,1,0,0,1,0,0,34,29,5,0,0,31.8823529411765,0,2,"http://rosettacode.org//wiki/Monty_Hall_problem",0.0728265741838111,0.791045805434305,0.136132670651369
0,0,0,0,0,0,3,0,2,0,0,0,40,29,13,2,0,34.8,2,0,"http://rosettacode.org//wiki/Monty_Hall_problem",0,0.603805126057301,0.396286817877282
0,0,0,10,1,6,28,0,0,1,0,0,105,89,15,0,1,26.9619047619048,0,3,"http://rosettacode.org//wiki/Morse_code",0.413545239789274,0.207549295335447,0.37909058861825
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,26,0,0,"http://rosettacode.org//wiki/Morse_code",0,0.999936507872942,0
0,0,0,0,0,0,0,0,2,0,0,0,32,30,7,5,0,34,5,0,"http://rosettacode.org//wiki/Move-to-front_algorithm",0,0.592179915933167,0.407919548395554
0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,38.5,0,0,"http://rosettacode.org//wiki/Multi-dimensional_array",0.000564918007531808,0.999179660390911,0.000190152618400642
0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,24,0,0,"http://rosettacode.org//wiki/Multi-dimensional_array",0,0.999935813205098,0
0,0,0,1,1,0,2,0,0,0,0,0,9,9,0,0,0,26.2222222222222,0,1,"http://rosettacode.org//wiki/Multi-dimensional_array",0.0196222166951073,0.973714522072971,0.00660488041388805
0,0,0,0,1,0,1,0,0,0,0,0,8,8,0,0,0,18.75,0,2,"http://rosettacode.org//wiki/Multifactorial",0.0158107569575901,0.978807549736562,0.00532193485478986
0,0,0,3,1,0,3,0,0,0,0,0,9,9,0,0,0,27,0,2,"http://rosettacode.org//wiki/Multifactorial",0.0196222166951073,0.973714522072971,0.00660488041388805
0,0,0,0,1,0,1,0,0,0,0,0,3,3,0,0,0,28.6666666666667,0,2,"http://rosettacode.org//wiki/Multifactorial",0,0.999935118537253,0
0,0,0,3,1,0,3,0,0,0,0,0,9,9,0,0,0,27,0,2,"http://rosettacode.org//wiki/Multifactorial",0.0196222166951073,0.973714522072971,0.00660488041388805
1,0,0,1,0,0,2,0,0,0,0,0,3,3,0,0,0,23,0,0,"http://rosettacode.org//wiki/Multiple_distinct_objects",0,0.999935118537253,0
2,0,1,5,0,0,8,7,1,0,0,0,44,40,3,0,1,30,0,1,"http://rosettacode.org//wiki/Multiple_regression",0.282043322078859,0.651047242931848,0.0669409464891943
0,1,0,1,0,0,10,1,0,0,0,0,42,36,7,1,0,33.9047619047619,1,0,"http://rosettacode.org//wiki/Multiplication_tables",0.0711400104186304,0.694953401395929,0.233950121082368
0,0,0,0,0,0,0,1,0,0,0,0,15,15,0,0,0,47.9333333333333,0,0,"http://rosettacode.org//wiki/Multiplication_tables",0.0424909751201948,0.943156356091448,0.0143025537684719
0,0,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,30.2222222222222,0,0,"http://rosettacode.org//wiki/Multisplit",0.0196222166951073,0.973714522072971,0.00660488041388805
0,0,0,1,0,1,9,0,0,0,0,0,23,20,1,0,2,20.9565217391304,0,1.33333333333333,"http://rosettacode.org//wiki/Mutual_recursion",0.356082145907216,0.643949574207567,0
0,0,0,0,0,0,5,0,0,0,0,0,23,23,0,0,0,28,0,0,"http://rosettacode.org/wiki/N%27th",0.0729826530203167,0.902412134782743,0.0245661182412521
1,0,3,4,1,2,2,1,0,0,0,0,34,32,0,0,2,27.3529411764706,0,2.66666666666667,"http://rosettacode.org//wiki/N-queens_problem",0.404245889562538,0.595797292420187,0
0,0,0,0,0,0,1,0,0,0,0,0,13,13,0,0,0,18.5384615384615,0,2,"http://rosettacode.org//wiki/Loops/N_plus_one_half",0.0348680556451683,0.953342411418619,0.0117366626502782
0,0,0,0,0,0,4,0,0,0,0,0,10,10,0,0,0,17.9,0,2,"http://rosettacode.org//wiki/Loops/N_plus_one_half",0.0234336764326245,0.968621494409381,0.00788782597298624
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,29,0,0,"http://rosettacode.org//wiki/Loops/N_plus_one_half",0,0.999936507872942,0
0,0,0,0,0,0,6,1,0,0,0,0,17,17,1,1,0,26.5294117647059,1,2,"http://rosettacode.org//wiki/Loops/N_plus_one_half",0.0263520801197629,0.888690723044388,0.0849315005928788
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,29,0,0,"http://rosettacode.org//wiki/Loops/N_plus_one_half",0,0.999936507872942,0
0,0,1,1,0,0,3,2,0,0,0,0,5,5,0,0,0,19,0,0,"http://rosettacode.org//wiki/Loops/N_plus_one_half",0.00437637774504638,0.994086632727323,0.00147309817749795
1,0,1,0,0,0,2,4,0,0,0,0,7,7,0,0,0,14.8571428571429,0,0,"http://rosettacode.org//wiki/Loops/N_plus_one_half",0.0119992972200755,0.983900577400149,0.00403898929569256
4,0,1,7,0,1,5,4,0,1,0,0,42,41,0,0,1,27.4285714285714,0,2.5,"http://rosettacode.org//wiki/Verify_distribution_uniformity/Naive",0.299669684173334,0.694439113288404,0.00590256461497306
0,0,0,0,0,0,0,2,1,0,0,0,13,11,2,0,0,31.7692307692308,0,1,"http://rosettacode.org//wiki/Named_parameters",0.0180352012655008,0.931205201399028,0.0507183231542965
0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,59,0,0,"http://rosettacode.org//wiki/Narcissist",0,0.999935813205098,0
0,0,0,2,0,0,1,0,0,0,0,0,18,14,3,0,1,30.4444444444444,0,1,"http://rosettacode.org//wiki/Narcissist",0.182945368903467,0.783465962185132,0.0335843619526599
0,0,1,1,1,0,5,0,0,0,0,0,25,24,0,0,1,17.76,0,0.5,"http://rosettacode.org//wiki/Narcissistic_decimal_number",0.228430916742718,0.771563254256074,0
5,0,1,2,1,0,7,1,0,1,0,0,51,50,0,0,1,23.8235294117647,0,1,"http://rosettacode.org//wiki/Create_an_object/Native_demonstration",0.333972821810965,0.64860186431612,0.0174490746468488
0,0,0,0,0,0,6,0,1,0,0,0,18,17,1,0,0,28,0,0,"http://rosettacode.org//wiki/Natural_sorting",0.0455089271429101,0.916808668090884,0.0376422206977748
1,0,1,2,0,0,3,0,0,0,0,0,18,17,1,0,0,19,0,0,"http://rosettacode.org//wiki/Loops/Nested",0.0455089271429101,0.916808668090884,0.0376422206977748
0,1,0,0,0,0,3,1,0,0,0,0,43,37,6,0,0,24.8604651162791,0,0,"http://rosettacode.org//wiki/Loops/Nested",0.0987132846316113,0.734139951452221,0.167170010935255
0,0,0,0,0,0,0,21,0,0,0,0,21,21,0,0,0,1.52380952380952,0,0,"http://rosettacode.org//wiki/Loops/Nested",0.0653597335452875,0.912598190109918,0.0220002271230575
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,40,0,0,"http://rosettacode.org//wiki/Hello_world/Newline_omission",0,0.999936507872942,0
1,0,1,2,0,1,2,0,0,0,0,0,22,21,1,1,1,26.6818181818182,1,1,"http://rosettacode.org//wiki/Non-continuous_subsequences",0.199678674947565,0.752020088840283,0.0483067091392339
1,0,0,1,0,2,1,0,0,0,0,0,20,18,0,0,2,33.1,0,2,"http://rosettacode.org//wiki/Walk_a_directory/Non-recursively",0.343609559442608,0.656421368511098,0
0,0,0,1,1,0,3,0,0,0,0,0,9,9,1,1,0,26.5555555555556,1,3,"http://rosettacode.org//wiki/Nth_root",0,0.926389695999867,0.0735744985107811
0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,1,0,30.6,1,0,"http://rosettacode.org//wiki/Null_object",0,0.918286322807555,0.0816833712456505
0,0,0,1,0,0,5,0,3,0,0,0,65,58,2,0,5,27.6615384615385,0,1.5,"http://rosettacode.org//wiki/Number_reversal_game",0.947973648076933,0.0522164006041722,0
0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,29.5555555555556,0,0,"http://rosettacode.org//wiki/Keyboard_input/Obtain_a_Y_or_N_response",0.0196222166951073,0.973714522072971,0.00660488041388805
0,0,0,0,0,0,1,0,0,0,0,0,6,6,0,0,0,34.5,0,0,"http://rosettacode.org//wiki/Keyboard_input/Obtain_a_Y_or_N_response",0.00818783748256359,0.988993605063733,0.00275604373659614
0,0,2,1,1,0,1,0,0,0,0,0,18,18,2,2,0,28.0555555555556,2,1,"http://rosettacode.org//wiki/One-dimensional_cellular_automata",0.0064017253818034,0.839318117660932,0.154277501858184
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,76,0,0,"http://rosettacode.org//wiki/One-dimensional_cellular_automata",0,0.999936507872942,0
3,0,2,1,0,0,2,0,0,1,0,29,86,85,0,0,1,30.9186046511628,0,2.5,"http://rosettacode.org//wiki/OpenWebNet_Password",0.467373912624,0.470345896090535,0.0623521692152627
0,0,0,0,0,0,0,1,0,0,0,0,11,10,1,0,0,23.3636363636364,0,2,"http://rosettacode.org//wiki/Optional_parameters",0.0188287089803028,0.952459861736002,0.0286616017840918
2,0,0,2,0,5,13,1,0,0,0,0,63,54,7,0,2,24.6349206349206,0,0,"http://rosettacode.org//wiki/Ordered_Partitions",0.475064644472544,0.398799801398324,0.126240713870953
0,0,0,0,0,0,0,1,0,0,0,0,32,32,0,0,0,9.59375,0,0,"http://rosettacode.org//wiki/Ordered_Partitions",0.107285790657953,0.856574885810452,0.0361126282731296
0,0,0,0,0,0,3,1,1,0,0,0,18,18,0,0,0,33.7222222222222,0,0,"http://rosettacode.org//wiki/Ordered_words",0.0539253543327412,0.927877273100683,0.0181513904457647
1,0,2,0,0,0,0,0,0,0,0,0,25,25,0,0,0,27,0,0,"http://rosettacode.org//wiki/Ordered_words",0.0806055724953485,0.892226079455566,0.0271320093594476
0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,35.75,0,1,"http://rosettacode.org//wiki/Palindrome_detection",0.000564918007531808,0.999179660390911,0.000190152618400642
3,0,1,7,0,0,4,2,0,1,0,0,29,26,4,1,0,32.4137931034483,1,0,"http://rosettacode.org//wiki/Sorting_algorithms/Pancake_sort",0.0468403154004368,0.794368576051956,0.158799338058074
2,0,0,1,0,0,2,6,1,0,0,0,10,9,3,2,0,43.1,2,1,"http://rosettacode.org//wiki/Pangram_checker",0,0.84508078286463,0.154918499115315
0,3,0,0,0,0,2,0,0,0,0,0,14,13,1,0,0,23.7142857142857,0,1,"http://rosettacode.org//wiki/Pangram_checker",0.0302630881928491,0.937180778745237,0.0325104384613847
0,0,1,0,1,1,1,0,0,0,0,0,18,17,0,0,1,20,0,1,"http://rosettacode.org//wiki/Parallel_calculations",0.198112751682752,0.801875292301531,0
2,0,1,1,0,2,3,0,1,0,0,0,42,39,1,0,2,26.952380952381,0,0.5,"http://rosettacode.org//wiki/Parallel_calculations",0.438374308212834,0.561674042369903,0
0,0,0,0,1,0,5,2,0,0,0,0,20,19,1,0,0,16.5,0,0,"http://rosettacode.org//wiki/Partial_function_application",0.0531318466179393,0.90662261276371,0.0402081118159693
0,0,0,0,0,0,3,2,0,0,0,0,22,21,1,0,0,20.3636363636364,0,0,"http://rosettacode.org//wiki/Partial_function_application",0.0607547660929684,0.896436557436535,0.042774002934164
8,0,2,11,0,0,25,11,1,1,0,0,137,129,3,0,5,23.1824817518248,0,1.66666666666667,"http://rosettacode.org//wiki/Particle_Swarm_Optimization",1.00038494845157,0,0
0,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,30,0,0,"http://rosettacode.org//wiki/Particle_Swarm_Optimization",0.00818783748256359,0.988993605063733,0.00275604373659614
5,0,3,10,0,0,10,3,4,1,0,0,62,52,10,0,0,34.3870967741936,0,1,"http://rosettacode.org/wiki/Pascal%27s_triangle",0.137465310885059,0.593098005804877,0.269509297566142
0,9,0,2,1,2,17,1,0,0,0,0,79,71,8,0,0,32.4303797468354,0,0,"http://rosettacode.org/wiki/Pascal%27s_triangle",0.219092980802482,0.528653745543474,0.252337711566781
0,0,0,0,0,0,0,1,0,0,0,0,9,9,0,0,0,13.8888888888889,0,0,"http://rosettacode.org/wiki/Pascal%27s_triangle",0.0196222166951073,0.973714522072971,0.00660488041388805
0,0,1,3,0,0,1,0,3,0,0,0,33,32,0,0,1,36.3636363636364,0,2.5,"http://rosettacode.org//wiki/Percentage_difference_between_images",0.263080248239822,0.736920925061266,0
2,0,3,1,0,0,3,0,0,0,0,0,17,17,0,0,0,21.2941176470588,0,1,"http://rosettacode.org//wiki/Perfect_numbers",0.0501138945952292,0.932970300764266,0.0168684448866683
0,0,0,0,0,1,7,0,0,0,0,0,16,15,0,0,1,24.25,0,0,"http://rosettacode.org//wiki/Perfect_numbers",0.189450418808481,0.810535874600228,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18,0,0,"http://rosettacode.org//wiki/Perfect_numbers",0,0.999936507872942,0
0,0,0,0,0,1,9,1,0,0,0,0,19,18,0,0,1,28.0526315789474,0,0,"http://rosettacode.org//wiki/Perfect_numbers",0.202443918119892,0.797545001152178,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18,0,0,"http://rosettacode.org//wiki/Perfect_numbers",0,0.999936507872942,0
0,0,0,0,0,4,9,0,0,0,0,0,28,25,2,0,1,30.1428571428571,0,0,"http://rosettacode.org//wiki/Perfect_numbers",0.229476393468454,0.743604290559045,0.0269229872916265
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18,0,0,"http://rosettacode.org//wiki/Perfect_numbers",0,0.999936507872942,0
0,0,1,3,0,0,3,0,0,0,0,0,17,16,0,0,1,23.8235294117647,0,2,"http://rosettacode.org//wiki/Permutations",0.193781585245615,0.806205583450881,0
0,1,0,0,0,4,6,3,0,0,0,0,34,28,6,0,0,30.0882352941176,0,0,"http://rosettacode.org//wiki/Permutations",0.06441014699398,0.779977200424506,0.155623500903379
0,0,0,0,0,0,0,1,0,0,0,0,8,8,0,0,0,24.875,0,0,"http://rosettacode.org//wiki/Permutations",0.0158107569575901,0.978807549736562,0.00532193485478986
0,0,0,0,0,0,2,0,0,0,0,0,9,9,0,0,0,29.5555555555556,0,0,"http://rosettacode.org//wiki/Phrase_reversals",0.0196222166951073,0.973714522072971,0.00660488041388805
3,0,0,3,1,0,3,0,0,0,0,0,27,26,0,0,1,30.2222222222222,0,1,"http://rosettacode.org//wiki/Playing_cards",0.237093249616993,0.762902671957373,0
2,0,2,2,1,0,0,0,0,0,0,0,8,8,0,0,0,22.75,0,1,"http://rosettacode.org//wiki/Polymorphic_copy",0.0158107569575901,0.978807549736562,0.00532193485478986
0,0,6,0,0,0,18,7,0,1,0,0,63,52,11,0,0,25.2063492063492,0,0,"http://rosettacode.org//wiki/Polymorphism",0.132860343432742,0.576936373131491,0.29028307337725
0,0,0,3,0,0,2,0,0,0,0,0,14,14,0,0,0,21.4285714285714,0,1,"http://rosettacode.org//wiki/Power_set",0.0386795153826802,0.948249383755035,0.0130196082093746
0,0,0,0,0,0,3,1,0,0,0,0,20,18,2,0,0,25,0,0,"http://rosettacode.org//wiki/Power_set",0.0447154194281055,0.895554007753915,0.0596989420679786
0,0,0,0,0,0,0,1,0,0,0,0,10,10,0,0,0,26.6,0,0,"http://rosettacode.org//wiki/Terminal_control/Preserve_screen",0.0234336764326245,0.968621494409381,0.00788782597298624
0,0,0,0,1,0,1,0,1,0,0,1,7,7,0,0,0,38,0,1,"http://rosettacode.org//wiki/Price_fraction",0.0119992972200755,0.983900577400149,0.00403898929569256
1,0,6,1,1,0,2,0,0,0,0,0,13,13,0,0,0,23.4615384615385,0,1,"http://rosettacode.org//wiki/Primality_by_trial_division",0.0348680556451683,0.953342411418619,0.0117366626502782
7,0,0,2,1,0,1,0,0,1,0,0,33,33,0,0,0,27.1212121212121,0,2,"http://rosettacode.org//wiki/Prime_decomposition",0.111097250395468,0.851481858146865,0.0373955738322269
2,0,0,4,1,0,2,0,0,1,0,0,39,38,3,2,0,24.4871794871795,2,1,"http://rosettacode.org//wiki/Prime_decomposition",0.078025952679789,0.721295931715788,0.200710188851241
1,0,0,2,1,0,3,0,0,0,0,0,12,12,0,0,0,17.25,0,1,"http://rosettacode.org//wiki/Prime_decomposition",0.0310565959076511,0.95843543908221,0.01045371709118
0,1,0,0,0,0,0,0,0,1,0,0,37,36,1,0,0,34.2702702702703,0,0,"http://rosettacode.org//wiki/Prime_decomposition",0.117926662155692,0.820041142482721,0.0620181863206253
1,0,0,5,0,0,2,0,1,0,0,0,31,30,1,0,0,22.3548387096774,0,0,"http://rosettacode.org//wiki/Probabilistic_choice",0.0950579037306049,0.850599308464244,0.0543205129660415
0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,16.6666666666667,0,0,"http://rosettacode.org//wiki/Program_name",0,0.999935118537253,0
0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,16.6666666666667,0,0,"http://rosettacode.org//wiki/Program_name",0,0.999935118537253,0
1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,15,0,0,"http://rosettacode.org//wiki/Program_termination",0,0.999935813205098,0
2,0,0,2,0,1,13,0,0,0,0,1,56,53,3,0,0,32.2857142857143,0,0,"http://rosettacode.org//wiki/Proper_divisors",0.173511542788812,0.701136406854959,0.125375812447496
0,1,0,1,0,0,4,1,0,0,0,0,54,51,9,6,0,26.8703703703704,6,0,"http://rosettacode.org//wiki/Averages/Pythagorean_means",0.0233177364609762,0.445644995862872,0.531188255566561
0,0,0,0,0,0,2,0,1,0,0,0,17,17,0,0,0,38.6470588235294,0,0,"http://rosettacode.org//wiki/Quaternion_type",0.0501138945952292,0.932970300764266,0.0168684448866683
0,0,0,1,1,0,3,0,0,1,0,0,32,31,0,0,1,28.90625,0,2,"http://rosettacode.org//wiki/Sorting_algorithms/Quicksort",0.258749081802681,0.74125121621062,0
0,0,0,0,1,0,2,0,0,0,0,0,4,4,0,0,0,28,0,0,"http://rosettacode.org//wiki/Sorting_algorithms/Quicksort",0.000564918007531808,0.999179660390911,0.000190152618400642
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,22,0,0,"http://rosettacode.org//wiki/Sorting_algorithms/Quicksort",0,0.999936507872942,0
1,2,0,1,0,0,3,1,0,0,0,0,18,16,2,0,0,26.5,0,1,"http://rosettacode.org//wiki/Sorting_algorithms/Quicksort",0.0370924999530738,0.905740063081092,0.057133050949783
0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,29.6666666666667,0,0,"http://rosettacode.org//wiki/Quine",0,0.999935118537253,0
0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,47.5,0,0,"http://rosettacode.org//wiki/Quine",0,0.999935813205098,0
0,0,0,0,0,0,0,2,2,0,0,0,5,5,0,0,0,61.8,0,0,"http://rosettacode.org//wiki/Quine",0.00437637774504638,0.994086632727323,0.00147309817749795
0,0,0,0,0,0,2,2,0,0,0,0,5,5,0,0,0,16.6,0,0,"http://rosettacode.org//wiki/Quine",0.00437637774504638,0.994086632727323,0.00147309817749795
1,0,1,3,0,0,6,6,0,0,0,0,31,31,0,0,0,21.3870967741935,0,0,"http://rosettacode.org//wiki/Parsing/RPN_calculator_algorithm",0.103474330920436,0.861667913474043,0.0348296827140314
2,0,2,4,0,0,8,18,0,0,0,0,45,45,0,0,0,26.6888888888889,0,0,"http://rosettacode.org//wiki/Parsing/RPN_calculator_algorithm",0.156834767245645,0.790365526183815,0.0527909205413955
0,0,0,2,0,0,2,3,1,0,0,0,7,7,0,0,0,27.4285714285714,0,0,"http://rosettacode.org//wiki/Random_numbers",0.0119992972200755,0.983900577400149,0.00403898929569256
0,0,0,0,0,1,11,0,0,0,0,0,26,20,6,0,0,36.3076923076923,0,0,"http://rosettacode.org//wiki/Range_expansion",0.0339184690938582,0.82072142173321,0.145359936430599
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,66,0,0,"http://rosettacode.org//wiki/Range_expansion",0,0.999936507872942,0
1,0,3,1,0,0,3,0,0,1,0,0,31,25,7,1,0,27.3225806451613,1,1,"http://rosettacode.org//wiki/Range_extraction",0.0292139533059622,0.750976705695399,0.219837719932295
0,0,0,0,0,0,6,0,1,0,0,0,41,33,7,0,1,38.3170731707317,0,0,"http://rosettacode.org//wiki/Range_extraction",0.236943234106978,0.622051905883432,0.141055430819938
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,35,0,0,"http://rosettacode.org//wiki/Range_extraction",0,0.999936507872942,0
0,0,0,0,0,0,19,0,0,0,0,0,67,65,2,0,0,37.3731343283582,0,0,"http://rosettacode.org//wiki/Ranking_methods",0.223854027091309,0.656181707565292,0.119997383345558
0,0,0,2,1,0,3,0,0,0,0,0,13,12,2,1,0,28,1,1.5,"http://rosettacode.org//wiki/Rate_counter",0.00268981397986567,0.897994228688948,0.0992905486084969
4,0,5,4,0,0,5,20,2,1,0,0,144,118,26,0,0,27.4305555555556,0,2,"http://rosettacode.org//wiki/Arithmetic/Rational",0.314276342873186,0,0.686002454148258
1,0,8,1,0,0,8,46,0,0,0,0,77,76,1,0,0,31.0649350649351,0,2,"http://rosettacode.org//wiki/Arithmetic/Rational",0.270385051656297,0.616320035939205,0.113336008684525
5,0,3,4,0,0,7,1,0,0,0,0,32,28,4,1,1,27,1,1,"http://rosettacode.org//wiki/Arithmetic/Rational",0.21254399075321,0.667883997175026,0.119608655486234
0,0,0,1,1,0,0,0,1,0,0,0,24,17,7,0,0,35.4583333333333,0,1,"http://rosettacode.org//wiki/Read_a_configuration_file",0.0178791224289927,0.819838872050593,0.162284875564413
0,0,0,0,0,0,3,2,0,0,0,0,9,9,0,0,0,20.4444444444444,0,0,"http://rosettacode.org//wiki/Read_entire_file",0.0196222166951073,0.973714522072971,0.00660488041388805
0,0,0,1,0,2,0,0,1,0,0,0,16,14,1,1,2,23.3125,1,1,"http://rosettacode.org//wiki/Read_entire_file",0.330094651368692,0.669927788435946,0
0,0,0,0,0,0,0,9,0,0,0,0,9,9,0,0,0,10.7777777777778,0,0,"http://rosettacode.org//wiki/Real_constants_and_functions",0.0196222166951073,0.973714522072971,0.00660488041388805
1,0,0,4,1,2,1,0,2,1,0,0,27,25,0,0,2,34.4814814814815,0,2.5,"http://rosettacode.org//wiki/Walk_a_directory/Recursively",0.373927724502574,0.626109330465641,0
1,0,4,8,0,0,6,1,0,1,0,0,49,48,1,0,0,24.6734693877551,0,0,"http://rosettacode.org//wiki/Reduced_row_echelon_form",0.163664179005875,0.758924810519664,0.0774135330297956
0,0,0,0,2,0,0,0,1,0,0,0,12,5,8,1,0,46,1,0,"http://rosettacode.org//wiki/Regular_expressions",0,0.798701802633529,0.201317569566462
0,0,0,0,1,0,0,0,0,0,0,0,4,2,2,0,0,38.75,0,0,"http://rosettacode.org//wiki/Regular_expressions",0,0.965075126714258,0.0348747837009422
3,0,0,4,0,0,3,0,0,0,0,0,15,14,1,0,0,27.8,0,1,"http://rosettacode.org//wiki/Remove_duplicate_elements",0.0340745479303637,0.932087751081649,0.033793384020482
2,0,0,2,1,0,2,1,0,0,0,0,11,11,0,0,0,25.3636363636364,0,0,"http://rosettacode.org//wiki/Remove_duplicate_elements",0.0272451361701365,0.963528466745797,0.00917077153208266
0,0,0,0,1,0,3,0,0,0,0,0,13,13,1,1,0,16.6923076923077,1,1,"http://rosettacode.org//wiki/Remove_duplicate_elements",0.011106241169702,0.90906283369874,0.0797997183564887
0,3,0,0,0,0,5,1,0,0,0,0,30,26,4,0,0,26.6666666666667,0,0,"http://rosettacode.org//wiki/Remove_duplicate_elements",0.0659971624235865,0.822486521098449,0.111510058162971
0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,43.2,0,0,"http://rosettacode.org//wiki/Rename_a_file",0.00437637774504638,0.994086632727323,0.00147309817749795
0,0,0,0,0,0,1,1,0,0,0,0,4,4,1,1,0,32,1,0,"http://rosettacode.org//wiki/Repeat_a_string",0,0.937835547777311,0.0621259562669754
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,43,1,0,"http://rosettacode.org//wiki/Repeat_a_string",0,0.944703058843775,0.0552568309206938
2,0,0,0,0,0,3,0,0,0,0,2,11,11,0,0,0,16.2727272727273,0,2,"http://rosettacode.org//wiki/Repeat_a_string",0.0272451361701365,0.963528466745797,0.00917077153208266
2,0,0,0,0,0,1,1,0,0,0,0,15,15,2,2,0,24.8,2,0,"http://rosettacode.org//wiki/Respond_to_an_unknown_method_call",0,0.850894985701456,0.149099334829205
1,0,1,0,0,0,0,3,0,0,0,0,17,16,5,4,0,31.6470588235294,4,0,"http://rosettacode.org//wiki/Respond_to_an_unknown_method_call",0,0.705537214045246,0.294519629508364
1,0,0,1,1,0,8,0,1,0,0,0,16,13,3,0,0,26.25,0,1,"http://rosettacode.org//wiki/Reverse_a_string",0.0210531532882083,0.904857513398475,0.0740579900835967
0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,27.3333333333333,0,1,"http://rosettacode.org//wiki/User:Frap/Reverse_domain_name_notation",0,0.999935118537253,0
