"curly","dot.location","eqeqeq","vars.on.top","no.unused.vars","no.use.before.define","id.length","semi","max.len","max.statements","max.statements.per.line","no.bitwise","LOC","SLOC","comment","mixLOC","emptyLine","codePerLine","mixLOC.1","paremeter","Url","X1","X2","X3","X4","X5","X6"
0,0,0,3,0,0,0,1,3,1,0,0,17,17,2,2,0,50.1764705882353,2,2,"http://rosettacode.org//wiki/Long_multiplication",0,0.107541054740755,0,0.812790425596661,0.0795272612054419,0
1,8,0,1,0,5,11,3,1,0,0,0,78,68,10,0,0,32.474358974359,0,0,"http://rosettacode.org//wiki/Long_multiplication",0,0.497817015689236,0.27898468471652,0.222225753868082,0,0
1,0,1,0,0,3,7,0,0,0,0,0,51,45,5,0,1,29.7647058823529,0,0,"http://rosettacode.org//wiki/Longest_common_prefix",0,0.23557031366933,0.134607424116149,0.512867701837295,0,0.116498069855652
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,42,0,0,"http://rosettacode.org//wiki/Longest_common_prefix",0,1.06891933418362e-15,0,0.999893656018125,0,0
1,1,0,0,1,0,8,1,0,0,0,0,20,18,2,0,0,32.05,0,0,"http://rosettacode.org//wiki/Longest_common_prefix",0,0.129461736170406,0.0549182450229366,0.815316709736054,0,0
0,0,0,2,1,0,12,0,0,0,0,0,13,13,0,0,0,31.3076923076923,0,2,"http://rosettacode.org//wiki/Longest_common_subsequence",0,0.098908471711028,0,0.900902248989522,0,0
1,0,1,0,1,0,8,0,0,1,0,0,46,42,4,0,0,23.9130434782609,0,2,"http://rosettacode.org//wiki/Longest_common_subsequence",0,0.317059119904136,0.108127922422938,0.574266552074954,0,0
0,0,0,0,0,0,1,0,0,0,0,0,23,23,0,0,0,23.3913043478261,0,0,"http://rosettacode.org//wiki/Longest_common_subsequence",0,0.181332198136881,0,0.818409409799021,0,0
0,0,0,0,1,4,10,0,0,1,0,0,40,39,0,0,1,21.025,0,2,"http://rosettacode.org//wiki/Longest_common_subsequence",0,0.212188114075977,0,0.671227728554044,0,0.116364099871633
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,61,1,0,"http://rosettacode.org//wiki/Longest_common_subsequence",0,0,0,0.960270143975815,0.0396522486518429,0
4,0,2,9,0,0,6,0,1,1,0,0,37,35,0,0,2,31.4054054054054,0,1.5,"http://rosettacode.org//wiki/Longest_increasing_subsequence",0,0.0780937683081793,0,0.689016271419093,0,0.23284662374203
0,0,0,2,0,0,1,2,0,0,0,0,10,10,0,0,0,21.3,0,1,"http://rosettacode.org//wiki/Look-and-say_sequence",0,0.0741813537832726,0,0.925650100746671,0,0
0,0,0,1,0,0,1,0,0,0,0,0,22,22,0,0,0,24,0,1,"http://rosettacode.org//wiki/Look-and-say_sequence",0,0.1730898254943,0,0.826658693718068,0,0
0,0,0,0,1,0,4,0,0,0,0,0,8,8,0,0,0,20.5,0,0,"http://rosettacode.org//wiki/Loop_over_multiple_arrays_simultaneously",0,0.0576966084981043,0,0.942148668584769,0,0
0,0,0,0,0,0,2,0,0,0,0,0,16,14,2,0,0,20.375,0,0,"http://rosettacode.org//wiki/Loop_over_multiple_arrays_simultaneously",0,0.0962413661342261,0.0558945693789003,0.84758711623835,5.87507770758753e-18,0
0,0,0,0,0,0,2,0,0,0,0,0,15,15,1,1,0,22.1333333333333,1,0,"http://rosettacode.org//wiki/Loop_over_multiple_arrays_simultaneously",0,0.103341866387336,0,0.857063979866454,0.039428501587057,0
0,0,0,0,0,0,7,1,0,0,0,0,13,10,2,0,1,36.5384615384615,0,0,"http://rosettacode.org//wiki/Loop_over_multiple_arrays_simultaneously",0,0,0.050800848641554,0.840168540845585,0,0.108904632090388
0,2,0,0,0,0,3,0,0,0,0,0,26,22,4,0,0,24.4230769230769,0,0,"http://rosettacode.org//wiki/Loop_over_multiple_arrays_simultaneously",0,0.15095726972323,0.113009544202755,0.735618584586441,9.31430756144004e-18,0
0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,"http://rosettacode.org//wiki/Loop_over_multiple_arrays_simultaneously",0,0.0164847452851751,0,0.983395088180022,0,0
0,0,3,0,0,0,4,1,1,0,0,0,8,8,0,0,0,37,0,0,"http://rosettacode.org//wiki/Luhn_test_of_credit_card_numbers",0,0.0576966084981043,0,0.942148668584769,0,0
1,0,2,1,1,0,1,1,0,0,0,0,16,16,0,0,0,31.0625,0,0,"http://rosettacode.org//wiki/Luhn_test_of_credit_card_numbers",0,0.123635589638789,0,0.876154397232366,0,0
0,0,0,0,1,0,2,1,0,0,0,0,11,11,0,0,0,33.2727272727273,0,1,"http://rosettacode.org//wiki/Luhn_test_of_credit_card_numbers",0,0.0824237264258596,0,0.91740081682762,0,0
1,0,0,0,0,0,6,3,0,0,0,0,9,7,2,0,0,28.1111111111111,0,0,"http://rosettacode.org//wiki/Luhn_test_of_credit_card_numbers",0,0.0381057185709123,0.0576031370018358,0.904060327617368,0,0
0,0,0,0,0,7,13,4,2,0,0,0,73,65,8,0,0,29.5205479452055,0,0,"http://rosettacode.org//wiki/Magic_squares_of_odd_order",0,0.484626574645453,0.220649304447712,0.293856277392125,0,0
0,0,0,1,1,0,3,0,1,1,0,13,26,25,0,0,1,37.6538461538462,0,2,"http://rosettacode.org//wiki/Main_step_of_GOST_28147-89",0,0.0967606274613839,0,0.786712551997089,0,0.116403574537887
2,0,0,0,1,0,1,0,0,0,0,0,25,22,2,0,1,26.56,0,2,"http://rosettacode.org//wiki/Make_directory_path",0,0.0621404406863273,0.0516198538592672,0.769564117196474,0,0.116498069855652
0,0,0,0,0,0,5,0,0,0,0,0,14,13,1,0,0,22.5714285714286,0,3.5,"http://rosettacode.org//wiki/Man_or_boy_test",0,0.0937986918668606,0.0266048387000005,0.879368577187581,5.12441497307525e-18,0
0,0,0,8,0,0,7,0,0,2,0,0,59,58,0,0,1,30.7118644067797,0,4.5,"http://rosettacode.org//wiki/Mandelbrot_set",0,0.368839703052925,0,0.514498325309911,0,0.116310527110286
0,0,0,1,0,0,2,0,0,0,0,0,10,8,2,0,0,38.5,0,0,"http://rosettacode.org//wiki/Map_range",0,0.0464108110799588,0.0573590559128451,0.895992725991792,1.96659589124755e-18,0
0,0,0,0,0,0,2,0,0,0,0,0,16,13,3,0,0,29.875,0,0,"http://rosettacode.org//wiki/Map_range",0,0.0820738553835045,0.0856724622357819,0.831940858540265,1.17002674646392e-18,0
0,0,1,4,0,0,7,3,0,0,0,0,30,27,3,0,0,22.8,0,1,"http://rosettacode.org//wiki/Matrix-exponentiation_operator",0,0.198345150510132,0.0822553269899101,0.718994435782231,0,0
0,0,1,7,0,0,5,2,0,1,0,0,27,26,1,0,0,22.7037037037037,0,0,"http://rosettacode.org//wiki/Matrix_multiplication",0,0.201764894484447,0.0234317845431196,0.774489756055117,2.82406157090922e-19,0
0,0,0,0,0,5,10,0,0,0,0,0,57,48,9,0,0,25.2280701754386,0,0,"http://rosettacode.org//wiki/Matrix_multiplication",0,0.337577583750011,0.254332494728446,0.407291645703225,0,0
1,0,0,4,0,0,5,4,0,0,0,0,32,31,1,0,0,23.21875,0,1,"http://rosettacode.org//wiki/Matrix_transposition",0,0.243290357029674,0.0222113790981657,0.734151747927245,1.04316942112826e-17,0
0,0,0,0,0,0,1,1,0,0,0,0,19,18,0,0,1,19.3157894736842,0,0,"http://rosettacode.org//wiki/Matrix_transposition",0,0.0390468841540845,0,0.844454963718614,0,0.116423311871015
2,0,3,1,0,0,0,0,1,0,0,0,19,19,1,1,0,35.4210526315789,1,0,"http://rosettacode.org//wiki/Text_processing/Max_licenses_in_use",0,0.136389425731968,0,0.824211939239167,0.0392050822432809,0
0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,5,0,0,"http://rosettacode.org//wiki/Maximum_triangle_path_sum",0,0.0164847452851751,0,0.983395088180022,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4,0,0,"http://rosettacode.org//wiki/Maximum_triangle_path_sum",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,1,0,5,1,1,12,2,6,1,0,0,82,50,32,0,0,39.1829268292683,0,0,"http://rosettacode.org//wiki/Monads/Maybe_monad",0.0965765778748069,0.0479314347188788,0.853876724021249,0,0,0
19,0,8,12,2,0,22,0,1,1,0,0,77,76,0,0,1,30.5454545454545,0,1.5,"http://rosettacode.org//wiki/Maze_generation",0,0.517246471557395,0,0.366017838026002,0,0.116259773967958
1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,22,0,0,"http://rosettacode.org//wiki/Maze_generation",0,0.0164847452851751,0,0.983395088180022,0,0
1,0,0,2,0,0,7,0,1,0,0,0,19,17,0,0,2,23,0,1,"http://rosettacode.org//wiki/Averages/Mean_angle",0,0,0,0.781794276706611,0,0.218224353511914
3,0,2,1,0,0,2,2,0,0,0,0,16,16,5,5,0,25.25,5,1,"http://rosettacode.org//wiki/Averages/Median",0,0.0623053909478854,0,0.737460833885055,0.200214523912205,0
2,0,0,4,0,0,1,0,0,0,0,0,18,18,0,0,0,32.7777777777778,0,2,"http://rosettacode.org//wiki/Menu",0,0.140120334923957,0,0.859655829394269,0,0
0,0,0,2,0,0,2,0,0,0,0,0,30,28,1,1,2,24.2333333333333,1,2.33333333333333,"http://rosettacode.org//wiki/Sorting_algorithms/Merge_sort",0,0.00916779180866656,0,0.720966803304531,0.0370467334858917,0.232858455587488
1,0,0,0,0,0,6,2,0,0,0,0,15,15,0,0,0,28.5333333333333,0,1,"http://rosettacode.org//wiki/Middle_three_digits",0,0.115393216996208,0,0.884403681151413,0,0
5,0,0,3,1,0,6,0,0,1,0,0,28,26,2,0,0,24.2142857142857,0,2,"http://rosettacode.org//wiki/Miller%E2%80%93Rabin_primality_test",0,0.195902476242772,0.05296559631101,0.750775896731456,0,0
2,0,1,1,0,0,1,0,0,0,0,0,19,19,2,2,0,24.7368421052632,2,1,"http://rosettacode.org//wiki/Averages/Mode",0,0.124064834413071,0,0.796364405283018,0.0794155515335539,0
0,0,0,1,0,0,5,0,0,0,0,0,16,16,0,0,0,21.4375,0,1,"http://rosettacode.org//wiki/Monte_Carlo_methods",0,0.123635589638789,0,0.876154397232366,0,0
0,0,0,2,1,0,1,0,0,1,0,0,34,29,5,0,0,31.8823529411765,0,2,"http://rosettacode.org//wiki/Monty_Hall_problem",0,0.203230499044869,0.14083478834771,0.655431513883763,2.90685657724193e-18,0
0,0,0,0,0,0,3,0,2,0,0,0,40,29,13,2,0,34.8,2,0,"http://rosettacode.org//wiki/Monty_Hall_problem",2.15597925876231e-15,0.145998162781508,0.303397339054252,0.466175094011132,0.0837711885716767,0
0,0,0,10,1,6,28,0,0,1,0,0,105,89,15,0,1,26.9619047619048,0,3,"http://rosettacode.org//wiki/Morse_code",0.0495418737625815,0.454927657887596,0.378554481790946,0,0,0.115892789161249
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,26,0,0,"http://rosettacode.org//wiki/Morse_code",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,0,0,0,0,0,0,0,2,0,0,0,32,30,7,5,0,34,5,0,"http://rosettacode.org//wiki/Move-to-front_algorithm",2.0122137476546e-15,0.17397827924574,0.0153884722030451,0.601072330402433,0.209427971429192,0
0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,38.5,0,0,"http://rosettacode.org//wiki/Multi-dimensional_array",0,0.0247271179277563,0,0.975145804260976,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,24,0,0,"http://rosettacode.org//wiki/Multi-dimensional_array",0,0.00824237264258803,0,0.991644372099074,0,0
0,0,0,1,1,0,2,0,0,0,0,0,9,9,0,0,0,26.2222222222222,0,1,"http://rosettacode.org//wiki/Multi-dimensional_array",0,0.0659389811406856,0,0.933899384665723,0,0
0,0,0,0,1,0,1,0,0,0,0,0,8,8,0,0,0,18.75,0,2,"http://rosettacode.org//wiki/Multifactorial",0,0.0576966084981043,0,0.942148668584769,0,0
0,0,0,3,1,0,3,0,0,0,0,0,9,9,0,0,0,27,0,2,"http://rosettacode.org//wiki/Multifactorial",0,0.0659389811406856,0,0.933899384665723,0,0
0,0,0,0,1,0,1,0,0,0,0,0,3,3,0,0,0,28.6666666666667,0,2,"http://rosettacode.org//wiki/Multifactorial",0,0.0164847452851751,0,0.983395088180022,0,0
0,0,0,3,1,0,3,0,0,0,0,0,9,9,0,0,0,27,0,2,"http://rosettacode.org//wiki/Multifactorial",0,0.0659389811406856,0,0.933899384665723,0,0
1,0,0,1,0,0,2,0,0,0,0,0,3,3,0,0,0,23,0,0,"http://rosettacode.org//wiki/Multiple_distinct_objects",0,0.0164847452851751,0,0.983395088180022,0,0
2,0,1,5,0,0,8,7,1,0,0,0,44,40,3,0,1,30,0,1,"http://rosettacode.org//wiki/Multiple_regression",0,0.205769687607465,0.0767602060253224,0.600633428612477,0,0.116498069855653
0,1,0,1,0,0,10,1,0,0,0,0,42,36,7,1,0,33.9047619047619,1,0,"http://rosettacode.org//wiki/Multiplication_tables",0,0.244474814959866,0.161339872542264,0.55175781121574,0.0418855942858384,0
0,0,0,0,0,0,0,1,0,0,0,0,15,15,0,0,0,47.9333333333333,0,0,"http://rosettacode.org//wiki/Multiplication_tables",0,0.115393216996208,0,0.884403681151413,0,0
0,0,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,30.2222222222222,0,0,"http://rosettacode.org//wiki/Multisplit",0,0.0659389811406856,0,0.933899384665723,0,0
0,0,0,1,0,1,9,0,0,0,0,0,23,20,1,0,2,20.9565217391304,0,1.33333333333333,"http://rosettacode.org//wiki/Mutual_recursion",0,0,0.0153425941045761,0.761602246150794,0,0.223049360648838
0,0,0,0,0,0,5,0,0,0,0,0,23,23,0,0,0,28,0,0,"http://rosettacode.org/wiki/N%27th",0,0.181332198136881,0,0.818409409799021,0,0
1,0,3,4,1,2,2,1,0,0,0,0,34,32,0,0,2,27.3529411764706,0,2.66666666666667,"http://rosettacode.org//wiki/N-queens_problem",0,0.0533593068907574,0,0.713763019299754,0,0.232855082599084
0,0,0,0,0,0,1,0,0,0,0,0,13,13,0,0,0,18.5384615384615,0,2,"http://rosettacode.org//wiki/Loops/N_plus_one_half",0,0.098908471711028,0,0.900902248989522,0,0
0,0,0,0,0,0,4,0,0,0,0,0,10,10,0,0,0,17.9,0,2,"http://rosettacode.org//wiki/Loops/N_plus_one_half",0,0.0741813537832726,0,0.925650100746671,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,29,0,0,"http://rosettacode.org//wiki/Loops/N_plus_one_half",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,0,0,0,0,0,6,1,0,0,0,0,17,17,1,1,0,26.5294117647059,1,2,"http://rosettacode.org//wiki/Loops/N_plus_one_half",0,0.119865646059652,0,0.840637959552811,0.039316791915169,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,29,0,0,"http://rosettacode.org//wiki/Loops/N_plus_one_half",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,0,1,1,0,0,3,2,0,0,0,0,5,5,0,0,0,19,0,0,"http://rosettacode.org//wiki/Loops/N_plus_one_half",0,0.0329694905703491,0,0.966896520341919,0,0
1,0,1,0,0,0,2,4,0,0,0,0,7,7,0,0,0,14.8571428571429,0,0,"http://rosettacode.org//wiki/Loops/N_plus_one_half",0,0.0494542358555174,0,0.950397952503821,0,0
4,0,1,7,0,1,5,4,0,1,0,0,42,41,0,0,1,27.4285714285714,0,2.5,"http://rosettacode.org//wiki/Verify_distribution_uniformity/Naive",0,0.228677755020921,0,0.654729896633607,0,0.116358460633596
0,0,0,0,0,0,0,2,1,0,0,0,13,11,2,0,0,31.7692307692308,0,1,"http://rosettacode.org//wiki/Named_parameters",0,0.0713260886070981,0.0566268126458727,0.871789921115066,0,0
0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,59,0,0,"http://rosettacode.org//wiki/Narcissist",0,0.00824237264258803,0,0.991644372099074,0,0
0,0,0,2,0,0,1,0,0,0,0,0,18,14,3,0,1,30.4444444444444,0,1,"http://rosettacode.org//wiki/Narcissist",0,0,0.0820911500155813,0.80329278957457,0,0.114441337792491
0,0,1,1,1,0,5,0,0,0,0,0,25,24,0,0,1,17.76,0,0.5,"http://rosettacode.org//wiki/Narcissistic_decimal_number",0,0.0885158069889117,0,0.794961467957308,0,0.116406394156905
5,0,1,2,1,0,7,1,0,1,0,0,51,50,0,0,1,23.8235294117647,0,1,"http://rosettacode.org//wiki/Create_an_object/Native_demonstration",0,0.302881139273159,0,0.58048965299165,0,0.116333084062432
0,0,0,0,0,0,6,0,1,0,0,0,18,17,1,0,0,28,0,0,"http://rosettacode.org//wiki/Natural_sorting",0,0.127019061903046,0.0256285143440374,0.847098170685279,0,0
1,0,1,2,0,0,3,0,0,0,0,0,18,17,1,0,0,19,0,0,"http://rosettacode.org//wiki/Loops/Nested",0,0.127019061903046,0.0256285143440374,0.847098170685279,0,0
0,1,0,0,0,0,3,1,0,0,0,0,43,37,6,0,0,24.8604651162791,0,0,"http://rosettacode.org//wiki/Loops/Nested",0,0.263808820875554,0.168415951403674,0.56717684155551,0,0
0,0,0,0,0,0,0,21,0,0,0,0,21,21,0,0,0,1.52380952380952,0,0,"http://rosettacode.org//wiki/Loops/Nested",0,0.164847452851713,0,0.834907977637119,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,40,0,0,"http://rosettacode.org//wiki/Hello_world/Newline_omission",0,1.06891933418362e-15,0,0.999893656018125,0,0
1,0,1,2,0,1,2,0,0,0,0,0,22,21,1,1,1,26.6818181818182,1,1,"http://rosettacode.org//wiki/Non-continuous_subsequences",0,0.0521598897399179,0,0.793127132576435,0.0382658405779641,0.116387634533602
1,0,0,1,0,2,1,0,0,0,0,0,20,18,0,0,2,33.1,0,2,"http://rosettacode.org//wiki/Walk_a_directory/Non-recursively",0,0,0,0.780076968879302,0,0.219942075516157
0,0,0,1,1,0,3,0,0,0,0,0,9,9,1,1,0,26.5555555555556,1,3,"http://rosettacode.org//wiki/Nth_root",0,0.0537705273703751,0,0.906342040807396,0.0397636306027209,0
0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,1,0,30.6,1,0,"http://rosettacode.org//wiki/Null_object",0,0.00802394587881787,0.0214814085505179,0.928490359852398,0.0418855942858384,0
0,0,0,1,0,0,5,0,3,0,0,0,65,58,2,0,5,27.6615384615385,0,1.5,"http://rosettacode.org//wiki/Number_reversal_game",0,0,0.0294448507937199,0.396534777496392,0,0.574184083856059
0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,29.5555555555556,0,0,"http://rosettacode.org//wiki/Keyboard_input/Obtain_a_Y_or_N_response",0,0.0659389811406856,0,0.933899384665723,0,0
0,0,0,0,0,0,1,0,0,0,0,0,6,6,0,0,0,34.5,0,0,"http://rosettacode.org//wiki/Keyboard_input/Obtain_a_Y_or_N_response",0,0.041211863212936,0,0.958647236422867,0,0
0,0,2,1,1,0,1,0,0,0,0,0,18,18,2,2,0,28.0555555555556,2,1,"http://rosettacode.org//wiki/One-dimensional_cellular_automata",0,0.115802944576916,0,0.804577415439837,0.0794714063694979,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,76,0,0,"http://rosettacode.org//wiki/One-dimensional_cellular_automata",0,1.06891933418362e-15,0,0.999893656018125,0,0
3,0,2,1,0,0,2,0,0,1,0,29,86,85,0,0,1,30.9186046511628,0,2.5,"http://rosettacode.org//wiki/OpenWebNet_Password",0,0.591449855809623,0,0.291777594384054,0,0.116234397396794
0,0,0,0,0,0,0,1,0,0,0,0,11,10,1,0,0,23.3636363636364,0,2,"http://rosettacode.org//wiki/Optional_parameters",0,0.0688834143397326,0.0273370819669731,0.903571382064296,5.30382506478334e-19,0
2,0,0,2,0,5,13,1,0,0,0,0,63,54,7,0,2,24.6349206349206,0,0,"http://rosettacode.org//wiki/Ordered_Partitions",0,0.198049644247116,0.189156251043307,0.379349382522532,0,0.232996139711305
0,0,0,0,0,0,0,1,0,0,0,0,32,32,0,0,0,9.59375,0,0,"http://rosettacode.org//wiki/Ordered_Partitions",0,0.255513551920153,0,0.744165854527567,0,0
0,0,0,0,0,0,3,1,1,0,0,0,18,18,0,0,0,33.7222222222222,0,0,"http://rosettacode.org//wiki/Ordered_words",0,0.140120334923957,0,0.859655829394269,0,0
1,0,2,0,0,0,0,0,0,0,0,0,25,25,0,0,0,27,0,0,"http://rosettacode.org//wiki/Ordered_words",0,0.197816943422061,0,0.801910841960913,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,35.75,0,1,"http://rosettacode.org//wiki/Palindrome_detection",0,0.0247271179277563,0,0.975145804260976,0,0
3,0,1,7,0,0,4,2,0,1,0,0,29,26,4,1,0,32.4137931034483,1,0,"http://rosettacode.org//wiki/Sorting_algorithms/Pancake_sort",0,0.179011144594455,0.0751792481285007,0.703575405442449,0.0418855942858384,0
2,0,0,1,0,0,2,6,1,0,0,0,10,9,3,2,0,43.1,2,1,"http://rosettacode.org//wiki/Pangram_checker",5.44542380164261e-16,0.0385204950174017,0.0129408431551632,0.864665719759181,0.0837711885716767,0
0,3,0,0,0,0,2,0,0,0,0,0,14,13,1,0,0,23.7142857142857,0,1,"http://rosettacode.org//wiki/Pangram_checker",0,0.0937986918668606,0.0266048387000005,0.879368577187581,5.12441497307525e-18,0
0,0,1,0,1,1,1,0,0,0,0,0,18,17,0,0,1,20,0,1,"http://rosettacode.org//wiki/Parallel_calculations",0,0.0308020636816182,0,0.852703879678828,0,0.116426131490033
2,0,1,1,0,2,3,0,1,0,0,0,42,39,1,0,2,26.952380952381,0,0.5,"http://rosettacode.org//wiki/Parallel_calculations",0,0.108647766061516,0.0156145967708255,0.642646562848085,0,0.232996139711306
0,0,0,0,1,0,5,2,0,0,0,0,20,19,1,0,0,16.5,0,0,"http://rosettacode.org//wiki/Partial_function_application",0,0.143629246921139,0.0251403521660556,0.830962967434128,3.48613164918997e-18,0
0,0,0,0,0,0,3,2,0,0,0,0,22,21,1,0,0,20.3636363636364,0,0,"http://rosettacode.org//wiki/Partial_function_application",0,0.160239431939221,0.0246521899880733,0.814827764182989,8.56938312821167e-19,0
8,0,2,11,0,0,25,11,1,1,0,0,137,129,3,0,5,23.1824817518248,0,1.66666666666667,"http://rosettacode.org//wiki/Particle_Swarm_Optimization",0.0906516752142037,0.329974641244639,0,0,0,0.579242098495389
0,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,30,0,0,"http://rosettacode.org//wiki/Particle_Swarm_Optimization",0,0.041211863212936,0,0.958647236422867,0,0
5,0,3,10,0,0,10,3,4,1,0,0,62,52,10,0,0,34.3870967741936,0,1,"http://rosettacode.org/wiki/Pascal%27s_triangle",0,0.364935535544504,0.282889982140374,0.351307379877279,0,0
0,9,0,2,1,2,17,1,0,0,0,0,79,71,8,0,0,32.4303797468354,0,0,"http://rosettacode.org/wiki/Pascal%27s_triangle",0,0.534457129699731,0.219184817913767,0.245450667638672,0,0
0,0,0,0,0,0,0,1,0,0,0,0,9,9,0,0,0,13.8888888888889,0,0,"http://rosettacode.org/wiki/Pascal%27s_triangle",0,0.0659389811406856,0,0.933899384665723,0,0
0,0,1,3,0,0,1,0,3,0,0,0,33,32,0,0,1,36.3636363636364,0,2.5,"http://rosettacode.org//wiki/Percentage_difference_between_images",0,0.154474370768683,0,0.728970140275564,0,0.11638383720476
2,0,3,1,0,0,3,0,0,0,0,0,17,17,0,0,0,21.2941176470588,0,1,"http://rosettacode.org//wiki/Perfect_numbers",0,0.13187796228137,0,0.867905113313321,0,0
0,0,0,0,0,1,7,0,0,0,0,0,16,15,0,0,1,24.25,0,0,"http://rosettacode.org//wiki/Perfect_numbers",0,0.0143124227366738,0,0.869201711599265,0,0.11643177072807
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18,0,0,"http://rosettacode.org//wiki/Perfect_numbers",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,0,0,0,0,1,9,1,0,0,0,0,19,18,0,0,1,28.0526315789474,0,0,"http://rosettacode.org//wiki/Perfect_numbers",0,0.0390468841540845,0,0.844454963718614,0,0.116423311871015
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18,0,0,"http://rosettacode.org//wiki/Perfect_numbers",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,0,0,0,0,4,9,0,0,0,0,0,28,25,2,0,1,30.1428571428571,0,0,"http://rosettacode.org//wiki/Perfect_numbers",0,0.0870557182134667,0.0508876105922944,0.745361312319748,0,0.116498069855652
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18,0,0,"http://rosettacode.org//wiki/Perfect_numbers",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,0,1,3,0,0,3,0,0,0,0,0,17,16,0,0,1,23.8235294117647,0,2,"http://rosettacode.org//wiki/Permutations",0,0.022557243209146,0,0.860952795639046,0,0.116428951109051
0,1,0,0,0,4,6,3,0,0,0,0,34,28,6,0,0,30.0882352941176,0,0,"http://rosettacode.org//wiki/Permutations",0,0.189062988294147,0.170612681204591,0.639785256185678,0,0
0,0,0,0,0,0,0,1,0,0,0,0,8,8,0,0,0,24.875,0,0,"http://rosettacode.org//wiki/Permutations",0,0.0576966084981043,0,0.942148668584769,0,0
0,0,0,0,0,0,2,0,0,0,0,0,9,9,0,0,0,29.5555555555556,0,0,"http://rosettacode.org//wiki/Phrase_reversals",0,0.0659389811406856,0,0.933899384665723,0,0
3,0,0,3,1,0,3,0,0,0,0,0,27,26,0,0,1,30.2222222222222,0,1,"http://rosettacode.org//wiki/Playing_cards",0,0.105005447933856,0,0.778463636036871,0,0.116400754918869
2,0,2,2,1,0,0,0,0,0,0,0,8,8,0,0,0,22.75,0,1,"http://rosettacode.org//wiki/Polymorphic_copy",0,0.0576966084981043,0,0.942148668584769,0,0
0,0,6,0,0,0,18,7,0,1,0,0,63,52,11,0,0,25.2063492063492,0,0,"http://rosettacode.org//wiki/Polymorphism",0,0.359073117302829,0.312423793908264,0.327593520553618,3.52273789344412e-21,0
0,0,0,3,0,0,2,0,0,0,0,0,14,14,0,0,0,21.4285714285714,0,1,"http://rosettacode.org//wiki/Power_set",0,0.107150844353609,0,0.892652965070476,0,0
0,0,0,0,0,0,3,1,0,0,0,0,20,18,2,0,0,25,0,0,"http://rosettacode.org//wiki/Power_set",0,0.129461736170406,0.0549182450229366,0.815316709736054,0,0
0,0,0,0,0,0,0,1,0,0,0,0,10,10,0,0,0,26.6,0,0,"http://rosettacode.org//wiki/Terminal_control/Preserve_screen",0,0.0741813537832726,0,0.925650100746671,0,0
0,0,0,0,1,0,1,0,1,0,0,1,7,7,0,0,0,38,0,1,"http://rosettacode.org//wiki/Price_fraction",0,0.0494542358555174,0,0.950397952503821,0,0
1,0,6,1,1,0,2,0,0,0,0,0,13,13,0,0,0,23.4615384615385,0,1,"http://rosettacode.org//wiki/Primality_by_trial_division",0,0.098908471711028,0,0.900902248989522,0,0
7,0,0,2,1,0,1,0,0,1,0,0,33,33,0,0,0,27.1212121212121,0,2,"http://rosettacode.org//wiki/Prime_decomposition",0,0.26375592456274,0,0.735916570608516,0,0
2,0,0,4,1,0,2,0,0,1,0,0,39,38,3,2,0,24.4871794871795,2,1,"http://rosettacode.org//wiki/Prime_decomposition",0,0.27936817777971,0.00586249157442959,0.63070527261753,0.0837711885716767,0
1,0,0,2,1,0,3,0,0,0,0,0,12,12,0,0,0,17.25,0,1,"http://rosettacode.org//wiki/Prime_decomposition",0,0.0906660990684409,0,0.909151532908574,0,0
