"no.cond.assign","no.constant.condition","no.empty","no.irregular.whitespace","complexity","curly","dot.location","eqeqeq","vars.on.top","no.undef","no.unused.vars","no.use.before.define","id.length","semi","max.depth","max.len","max.params","max.statements","max.statements.per.line","no.bitwise","LOC","SLOC","comment","mixLOC","emptyLine","mixLOC.1","codePerLine","paremeter","Url","X1","X2","X3","X4","X5"
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,17,0,0,0,0,16.23529412,0,"http://rosettacode.org//wiki/Greatest_element_of_a_list",0,0,0,0.999413012674469,0
0,0,0,0,0,0,0,0,5,2,1,1,3,0,0,1,0,1,0,0,23,22,0,0,1,0,26.56521739,1,"http://rosettacode.org//wiki/Greatest_subsequential_sum",0.0480972494835829,0.210446428106252,0.00690061559046586,0.727871946020784,0.00559841192010314
0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,10,9,1,0,0,0,31.1,0,"http://rosettacode.org//wiki/Guess_the_number",0.0410125727271544,0.0195279370548201,0,0.936705264037215,0.00197179995780348
0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,6,6,1,1,0,1,25.16666667,0,"http://rosettacode.org//wiki/HTTP",0,0,0,0.9994109511645,0
0,0,0,0,0,0,0,1,0,9,0,0,0,3,0,1,0,0,0,0,12,12,2,2,0,2,30.91666667,0,"http://rosettacode.org//wiki/HTTPS",0.0662346674353606,0,0,0.932916510580584,0
0,0,0,0,0,0,0,0,3,2,0,0,4,0,0,3,0,1,0,0,23,21,2,0,0,0,27.08695652,1,"http://rosettacode.org//wiki/Hailstone_sequence",0.0627037462635524,0.0754088183280378,0.00696349506976118,0.849614723044224,0.00436118314682001
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,16,14,2,0,0,0,21.25,0,"http://rosettacode.org//wiki/Hailstone_sequence",0.00627993559610506,0,0.00140460021790165,0.990964560571151,0.000737353775899289
0,0,0,0,0,2,0,0,1,0,0,0,14,3,0,0,0,1,0,0,47,40,7,0,0,0,26,0,"http://rosettacode.org//wiki/Hailstone_sequence",0.129328987955736,0.0348883472240338,0.0239989508255126,0.8106171920396,0
0,0,0,0,0,2,0,0,0,0,1,0,15,2,0,1,0,2,0,0,42,37,5,0,0,0,25.30952381,0,"http://rosettacode.org//wiki/Hailstone_sequence",0.115297973223682,0.214368928271421,0.0163436197953918,0.652603800778174,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,13,3,3,0,3,13.53846154,0,"http://rosettacode.org//wiki/Hailstone_sequence",0,0,0,0.999413012674469,0
0,0,0,0,0,0,0,0,1,9,0,0,1,7,0,0,0,0,0,0,14,14,0,0,0,0,20.85714286,0,"http://rosettacode.org//wiki/Handle_a_signal",0.0760806451944473,0,0,0.923032794324952,0
0,0,0,0,0,1,0,2,2,1,0,0,1,0,0,0,0,1,0,0,23,23,0,0,0,0,21,1,"http://rosettacode.org//wiki/Happy_numbers",0.104210389108933,0,0,0.892515008662737,0.00227233616440298
0,0,0,0,0,1,0,0,5,2,0,0,5,0,0,0,0,1,0,0,20,20,0,0,0,0,19.95,1,"http://rosettacode.org//wiki/Harshad_or_Niven_series",0.0973245862111849,0.0443608989509331,0.0035797586852592,0.847322743793265,0.00638132066160467
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,6,0,0,0,0,23.5,0,"http://rosettacode.org//wiki/Hash_from_two_arrays",0.000167277279691963,0,0.00132494075477117,0.996839313658959,0.00107972790138428
0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,21,2,"http://rosettacode.org//wiki/Hash_from_two_arrays",0,0.172941616061097,0,0.826220722411721,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,24.83333333,2,"http://rosettacode.org//wiki/Hash_from_two_arrays",0,0.0749361316901366,0,0.924368231396987,0
0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,1,0,0,16,16,1,1,0,1,34.875,0,"http://rosettacode.org//wiki/Haversine_formula",0.0230780478326551,0.0584970194538458,0.0080570033090627,0.90777611482996,0.00182023381238408
0,0,0,0,1,3,0,1,0,9,0,3,4,1,0,1,0,3,0,0,44,41,0,0,3,0,22.22727273,2,"http://rosettacode.org//wiki/Sorting_algorithms/Heapsort",0.233948175933132,0.173956291886134,0.04407844419868,0.545005001815016,0.00123002057609033
0,0,0,0,3,7,0,5,6,5,0,6,14,1,1,7,0,3,0,0,56,52,0,0,4,0,38.98214286,0,"http://rosettacode.org//wiki/Heronian_triangles",0.675849070359556,0.228672262901215,0.0819900603103726,0,0.00990698967735321
0,0,0,0,0,1,0,0,1,0,0,0,23,3,0,12,0,0,0,0,76,74,6,4,0,4,38.5,0,"http://rosettacode.org//wiki/Heronian_triangles",0.169941987330273,0.124047325356169,0.0482553356679864,0.656284896659661,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11,10,0,0,1,0,14.27272727,0.5,"http://rosettacode.org//wiki/Higher-order_functions",0,0.0856637661229989,0,0.9136220261287,0
0,0,0,0,0,0,0,0,2,1,1,0,5,2,0,3,0,1,0,0,22,22,0,0,0,0,29.68181818,0,"http://rosettacode.org//wiki/Hofstadter-Conway_$10000_sequence",0.0521792106625007,0.181064011836065,0,0.764404388572335,0.00127731730138163
0,0,0,0,0,0,0,0,5,2,0,0,16,2,0,1,0,1,0,0,43,43,0,0,0,0,22.06976744,0,"http://rosettacode.org//wiki/Hofstadter_Figure-Figure_sequences",0.126653212376354,0.093022740355088,0.0232635328478698,0.748943296304496,0.00689202696682064
0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,1,0,0,16,16,0,0,0,0,26.3125,0,"http://rosettacode.org//wiki/Hofstadter_Q_sequence",0.0282504799957104,0.0423028220419158,0.00461226413201428,0.920184004914381,0.00389038975554954
0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,6,6,1,1,0,1,29,2,"http://rosettacode.org/wiki/Horner%27s_rule_for_polynomial_evaluation",0.000126568082283637,0,0.00123250637890195,0.998050047458921,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,36.66666667,0,"http://rosettacode.org//wiki/Hostname",0,0,0,0.999412568692266,0
0,0,0,0,1,5,0,0,13,2,0,0,3,6,0,1,0,2,0,0,57,57,0,0,0,0,27.42105263,1,"http://rosettacode.org//wiki/Huffman_coding",0.385320286581829,0.0253849282375963,0,0.576158492238944,0.0110073779116793
0,0,0,0,0,0,0,1,3,5,0,0,3,0,0,0,0,0,0,0,9,9,0,0,0,0,27,0,"http://rosettacode.org//wiki/Huffman_coding",0.0708228332517497,0,0,0.927059391319104,0.0012485379901057
0,0,0,0,1,4,0,2,3,5,0,0,4,14,0,7,0,1,0,0,82,81,5,5,1,5,18.40243902,1,"http://rosettacode.org//wiki/IBAN",0.393392707569594,0,0,0.604453550624931,0
0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,1,0,0,0,0,7,7,0,0,0,0,24.57142857,1,"http://rosettacode.org//wiki/Identity_matrix",0.00494643225428118,0.120772484601178,0.000400107916881463,0.873084848160623,0
0,0,0,0,1,0,0,0,3,2,1,0,6,0,1,5,0,1,0,3,60,56,11,7,0,7,35.4,3,"http://rosettacode.org//wiki/Image_convolution",0.180338010246394,0.166765522021666,0,0.639396969715199,0.0119728327295483
0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,1,0,0,7,7,0,0,0,0,18.28571429,3,"http://rosettacode.org//wiki/Runtime_evaluation/In_an_environment",0,0.263684547270876,0,0.735327982369321,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,59,0,"http://rosettacode.org//wiki/Runtime_evaluation/In_an_environment",0,0,0,0.999411981919485,0
0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,5,4,2,1,0,1,36,0,"http://rosettacode.org//wiki/Include_a_file",0.00626485906306557,0,0.00381473976562723,0.989303260687702,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,44,0,"http://rosettacode.org//wiki/Include_a_file",0,0,0,0.999413599447251,0
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,47,0,"http://rosettacode.org//wiki/Include_a_file",0,0.081930016598257,0,0.917361256674506,0
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,21,0,"http://rosettacode.org//wiki/Include_a_file",0,0.081930016598257,0,0.917361256674506,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,23.5,0,"http://rosettacode.org//wiki/Increment_a_numerical_string",0,0.0814055440277968,0,0.917887458560277,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29,0,"http://rosettacode.org//wiki/Loops/Infinite",0.0108593947626755,0,0,0.988509537682093,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,8,0,"http://rosettacode.org//wiki/Infinity",0,0,0,0.999413012674469,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,24,0,"http://rosettacode.org//wiki/Infinity",0,0,0.00018172960580446,0.999229715496687,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,11,0,"http://rosettacode.org//wiki/Infinity",0,0,0,0.999411981919485,0
0,0,0,0,0,0,0,0,2,11,0,0,1,0,0,5,0,0,0,0,22,22,1,1,0,1,39.18181818,0,"http://rosettacode.org//wiki/XML/Input",0.0828621020553538,0.0013927678135186,0,0.9148188910021,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,17,17,0,0,0,0,40.41176471,0,"http://rosettacode.org//wiki/XML/Input",0.0191425879726589,0.0183513573611495,0.00413218197869973,0.957675884958134,0
0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,7,6,1,0,0,0,26,0,"http://rosettacode.org//wiki/Input_loop",0.00820013717828124,0,0,0.990644914639445,0.000532926710140565
0,0,0,0,0,1,0,0,4,1,0,0,5,0,0,0,0,1,0,0,12,12,0,0,0,0,25.25,1,"http://rosettacode.org//wiki/Sorting_algorithms/Insertion_sort",0.0835267864051755,0.0444225561692374,0.0052665675261528,0.860358963810877,0.00544637141943927
0,0,0,0,1,3,0,1,0,7,1,0,4,0,0,3,0,1,0,0,25,20,5,0,0,0,35.96,2,"http://rosettacode.org//wiki/Integer_comparison",0.203688235170542,0.10650755479489,0,0.688241538045877,0
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,16,13,6,3,0,3,37.9375,0,"http://rosettacode.org//wiki/Associative_array/Iteration",0.0385557578596776,0.024894199705293,0.00224334855441174,0.933521103125843,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,6,6,0,0,0,0,26.16666667,0,"http://rosettacode.org//wiki/JSON",0,0.183708348152716,0,0.815436996925923,0
0,0,0,0,0,1,0,0,0,1,0,0,3,1,0,0,1,0,0,0,14,13,0,0,1,0,15.35714286,4,"http://rosettacode.org/wiki/Jensen%27s_Device",0,0.391275301078801,0,0.607578238910075,0
0,0,0,0,0,1,0,0,1,0,1,0,3,1,0,0,0,1,0,0,12,10,2,0,0,0,27.5,0,"http://rosettacode.org//wiki/JortSort",0.037031015693526,0.139316965901905,0,0.822275231558951,0.000426570214901404
0,0,0,0,0,0,0,0,3,0,1,0,3,1,0,0,0,2,0,0,29,29,0,0,0,0,26.79310345,0,"http://rosettacode.org//wiki/Josephus_problem",0.0393904341194889,0.210549367305712,0,0.741554661569266,0.0074568983980505
0,0,0,0,0,2,0,0,2,1,1,0,5,5,0,2,0,1,0,1,7,7,0,0,0,0,53,3,"http://rosettacode.org//wiki/Josephus_problem",0.12909533773481,0.115405207994084,0,0.754216320467343,0
0,0,0,0,1,3,0,2,4,0,1,0,6,8,0,0,0,1,0,0,12,12,0,0,0,0,27.33333333,2,"http://rosettacode.org//wiki/Kaprekar_numbers",0.291787496660992,0.0559923485402774,0,0.650383216220228,0
0,0,0,0,1,3,0,2,1,0,1,0,4,7,0,0,0,1,0,0,11,11,0,0,0,0,24.09090909,2,"http://rosettacode.org//wiki/Kaprekar_numbers",0.24867230552189,0.0455141979643975,0,0.704165496562919,0
0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,6,6,0,0,0,0,21,0,"http://rosettacode.org//wiki/Keyboard_macros",0,0,0,0.9994109511645,0
0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,2,0,1,0,0,24,24,2,2,0,2,23.45833333,1,"http://rosettacode.org//wiki/Knuth_shuffle",0.0471521686837313,0.0633899269423893,0.00366789205878029,0.879727957881105,0.00519826157193946
0,0,0,0,2,0,0,0,0,1,0,0,6,0,0,3,0,2,0,0,73,64,10,1,0,1,33.15068493,0,"http://rosettacode.org//wiki/LZW_compression",0.165232267438513,0.148484079561441,0,0.677880684647638,0.00694419061287669
0,0,0,0,2,0,0,0,8,4,1,0,39,0,0,7,0,2,0,0,94,79,14,0,1,0,27.25531915,2,"http://rosettacode.org/wiki/Langton%27s_ant",0.362900255259123,0.421413649084857,0.0323775646835221,0.171011481228243,0.00962948549824473
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,14.6,0,"http://rosettacode.org/wiki/Langton%27s_ant",0,0,0,0.999413599447251,0
0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,17,17,0,0,0,0,14.47058824,0,"http://rosettacode.org/wiki/Langton%27s_ant",0.0335514096288931,0.022615355317956,0.0194792916565263,0.923589209414649,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,35,0,"http://rosettacode.org//wiki/Leap_year",0,0.0862273363522156,0,0.913058304025419,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,33.25,0,"http://rosettacode.org//wiki/Leap_year",0,0.0749361316901366,0,0.924368231396987,0
0,0,0,0,0,0,0,0,2,0,1,0,6,0,0,1,0,1,0,0,17,14,4,1,0,1,22.82352941,1,"http://rosettacode.org//wiki/Least_common_multiple",0.0271408672982617,0.183472986022649,0,0.785610107482046,0.00280217693576022
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,1,0,0,27,27,0,0,0,0,42.22222222,0,"http://rosettacode.org//wiki/Letter_frequency",0.0555617887026284,0.13248140031423,0.0167460691194498,0.794187520715577,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,42,0,0,0,0,12.92857143,0,"http://rosettacode.org//wiki/Letter_frequency",0,0,0,0.999413012674469,0
0,0,0,0,1,0,0,0,0,1,0,0,13,0,0,2,0,1,0,0,44,43,1,0,0,0,21.70454545,2,"http://rosettacode.org//wiki/Levenshtein_distance",0.114857954079848,0.103484448261403,0.0155130891641458,0.762152377503965,0.00278717654777245
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,28.33333333,0,"http://rosettacode.org//wiki/Hello_world/Line_printer",0,0,0,0.999413599447251,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,29.5,0,"http://rosettacode.org//wiki/Hello_world/Line_printer",0,0,0,0.999412568692266,0
0,0,0,0,0,0,0,0,0,8,0,0,3,5,0,0,0,0,0,0,22,22,1,1,0,1,22.22727273,0,"http://rosettacode.org//wiki/Monads/List_monad",0.0587968275029679,0,0,0.940381820675228,0
0,0,0,0,0,0,1,0,0,0,0,7,10,2,0,12,0,0,0,0,37,21,16,0,0,0,42.62162162,0,"http://rosettacode.org//wiki/Monads/List_monad",0.0398180676977656,0.331276525501869,0.177203102561345,0.450465785298005,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,43,38,5,0,0,0,22.25581395,1,"http://rosettacode.org//wiki/Reflection/List_properties",0.000167277279691963,0,0.00132494075477117,0.996839313658959,0.00107972790138428
0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,5,5,0,0,0,0,23.6,2,"http://rosettacode.org//wiki/Logical_operations",0,0.0894483740768393,0,0.909828080066254,0
0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,6,0,1,0,0,17,17,2,2,0,2,50.17647059,2,"http://rosettacode.org//wiki/Long_multiplication",0.119388076512238,0.0957999914336597,0,0.779097458473821,0.00451292231794568
0,0,0,0,1,1,0,1,0,0,0,3,7,0,0,4,0,2,0,0,51,45,5,0,1,0,29.76470588,0,"http://rosettacode.org//wiki/Longest_common_prefix",0.144831635172684,0.221394131610423,0.0576170713539012,0.5728039499039,0.0018546893924487
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,42,0,"http://rosettacode.org//wiki/Longest_common_prefix",0,0,0,0.999413012674469,0
0,0,0,0,0,1,1,0,0,0,1,0,8,1,0,1,0,0,0,0,20,18,2,0,0,0,32.05,0,"http://rosettacode.org//wiki/Longest_common_prefix",0.0340060396477302,0.10337118469988,0.0339131115962979,0.827828305882582,0
0,0,0,0,1,0,0,0,2,0,1,0,12,0,0,1,0,1,0,0,13,13,0,0,0,0,31.30769231,2,"http://rosettacode.org//wiki/Longest_common_subsequence",0.105872523330603,0.215133895970412,0.000251078890537526,0.673454583536665,0.00395501465164426
0,0,0,0,1,1,0,1,0,0,1,0,8,0,1,0,0,1,0,0,46,42,4,0,0,0,23.91304348,2,"http://rosettacode.org//wiki/Longest_common_subsequence",0.156861244738607,0.114669990023037,0,0.714590570810581,0.0125278735857279
0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,1,0,0,0,0,23,23,0,0,0,0,23.39130435,0,"http://rosettacode.org//wiki/Longest_common_subsequence",0.11286375361478,0,0,0.886106668793983,0
0,0,0,0,1,0,0,0,0,1,1,4,10,0,0,0,0,2,0,0,40,39,0,0,1,0,21.025,2,"http://rosettacode.org//wiki/Longest_common_subsequence",0.0676854373609305,0.379095816657094,0.0657230541068549,0.482194784102945,0.00388187628141571
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,61,0,"http://rosettacode.org//wiki/Longest_common_subsequence",0,0,0.00020379584159625,0.999206176002828,0
0,0,0,0,0,4,0,2,9,3,0,0,6,0,0,5,0,1,0,0,37,35,0,0,2,0,31.40540541,1.5,"http://rosettacode.org//wiki/Longest_increasing_subsequence",0.296288380066671,0.0132756802999702,0,0.687212409364943,0.00142884755948017
0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,10,10,0,0,0,0,21.3,1,"http://rosettacode.org//wiki/Look-and-say_sequence",0.0261479531806932,0,0,0.971835318533129,0.0013265459486688
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,22,22,0,0,0,0,24,1,"http://rosettacode.org//wiki/Look-and-say_sequence",0.0170115862373659,0.0383502007530809,0.00219562628911079,0.937575184700245,0.00415986483016893
0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,8,8,0,0,0,0,20.5,0,"http://rosettacode.org//wiki/Loop_over_multiple_arrays_simultaneously",0,0.100813781040779,0,0.898445140050146,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,16,14,2,0,0,0,20.375,0,"http://rosettacode.org//wiki/Loop_over_multiple_arrays_simultaneously",0.000349746849978425,0,0.00524649912623113,0.993809397822245,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,15,1,1,0,1,22.13333333,0,"http://rosettacode.org//wiki/Loop_over_multiple_arrays_simultaneously",0,0,0.00313104026985541,0.996278963226564,0
0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2,1,0,0,0,13,10,2,0,1,0,36.53846154,0,"http://rosettacode.org//wiki/Loop_over_multiple_arrays_simultaneously",0,0.435939486596877,0,0.562842872167065,0
0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,3,0,"http://rosettacode.org//wiki/Loop_over_multiple_arrays_simultaneously",0.0152661406296015,0,0,0.984085651874896,0
0,0,0,0,0,0,0,3,0,4,0,0,4,1,0,3,0,0,0,0,8,8,0,0,0,0,37,0,"http://rosettacode.org//wiki/Luhn_test_of_credit_card_numbers",0.110033065430265,0,0,0.888935717339367,0
0,0,0,0,0,1,0,2,1,0,1,0,1,1,0,1,0,1,0,0,16,16,0,0,0,0,31.0625,0,"http://rosettacode.org//wiki/Luhn_test_of_credit_card_numbers",0.0887224536861587,0.102962813206348,0,0.807212380261296,0
0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,11,11,0,0,0,0,33.27272727,1,"http://rosettacode.org//wiki/Luhn_test_of_credit_card_numbers",0,0.110265654143929,0,0.888977180344555,0
0,0,0,0,0,1,0,0,0,0,0,0,6,3,0,0,1,0,0,0,9,7,2,0,0,0,28.11111111,0,"http://rosettacode.org//wiki/Luhn_test_of_credit_card_numbers",0,0.409775642429949,0,0.589042821013963,0
0,0,0,0,1,0,0,0,0,0,0,7,13,4,0,5,0,1,0,0,73,65,8,0,0,0,29.52054795,0,"http://rosettacode.org//wiki/Magic_squares_of_odd_order",0.110362090339645,0.344898438913993,0.138558305191614,0.40463956587829,0
0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,2,0,1,0,13,26,25,0,0,1,0,37.65384615,2,"http://rosettacode.org//wiki/Main_step_of_GOST_28147-89",0.115543421709259,0.0964556736231682,0,0.786798676606148,0
0,0,0,0,0,2,0,0,0,2,1,0,1,0,0,2,0,0,0,0,25,22,2,0,1,0,26.56,2,"http://rosettacode.org//wiki/Make_directory_path",0.0438062171564301,0.0765756586975131,0,0.878739376711252,0
0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,14,13,1,0,0,0,22.57142857,3.5,"http://rosettacode.org//wiki/Man_or_boy_test",0,0.401134436713544,0,0.597707721333728,0
0,0,0,0,1,0,0,0,8,3,0,0,7,0,1,4,1,2,0,0,59,58,0,0,1,0,30.71186441,4.5,"http://rosettacode.org//wiki/Mandelbrot_set",0.106249598502465,0.617890645534346,0,0.248556281688389,0.0254447633272984
0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,10,8,2,0,0,0,38.5,0,"http://rosettacode.org//wiki/Map_range",0.0143576498480583,0,0.00356285483925592,0.980846490568327,0.000584611714245236
0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,16,13,3,0,0,0,29.875,0,"http://rosettacode.org//wiki/Map_range",0.020533064998306,0.0333339788279278,0.00321111985760612,0.939550901613878,0.0026517355549444
0,0,0,0,0,0,0,1,4,5,0,0,7,3,0,0,0,1,0,0,30,27,3,0,0,0,22.8,1,"http://rosettacode.org//wiki/Matrix-exponentiation_operator",0.132672578432005,0.0192039679189752,0.00525363806311984,0.83599894705413,0.00573369990632147
0,0,0,0,1,0,0,1,7,5,0,0,5,2,0,0,0,1,0,0,27,26,1,0,0,0,22.7037037,0,"http://rosettacode.org//wiki/Matrix_multiplication",0.204191953914343,0.0355883495610987,0,0.748041129962668,0.0107517793579798
0,0,0,0,0,1,0,0,4,3,0,0,5,4,0,0,0,1,0,0,32,31,1,0,0,0,23.21875,1,"http://rosettacode.org//wiki/Matrix_transposition",0.122857317744513,0.013940487545066,0.00559671880769333,0.851939552508661,0.00457476361481647
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19,18,0,0,1,0,19.31578947,0,"http://rosettacode.org//wiki/Matrix_transposition",0,0,0.00165638493782993,0.997754339361626,0
0,0,0,0,0,2,0,3,1,2,0,0,0,0,0,3,0,0,0,0,19,19,1,1,0,1,35.42105263,0,"http://rosettacode.org//wiki/Text_processing/Max_licenses_in_use",0.131291231242346,0,0,0.867600245250131,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,5,0,"http://rosettacode.org//wiki/Maximum_triangle_path_sum",0,0,0,0.999413012674469,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,0,"http://rosettacode.org//wiki/Maximum_triangle_path_sum",0,0,0,0.999413012674469,0
0,0,0,0,0,0,1,0,5,0,1,1,12,2,0,21,0,1,0,0,82,50,32,0,0,0,39.18292683,0,"http://rosettacode.org//wiki/Monads/Maybe_monad",0.163755486265954,0.385155686579934,0.0719997038739437,0.377251347155637,0
0,0,0,0,2,19,0,8,12,39,2,0,22,0,1,7,0,2,0,0,77,76,0,0,1,0,30.54545455,1.5,"http://rosettacode.org//wiki/Maze_generation",0.996165906111301,0,0,0,0
0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,22,0,"http://rosettacode.org//wiki/Maze_generation",0.0258394475568544,0,0,0.973471497711784,0
0,0,0,0,0,1,0,0,2,6,0,0,7,0,0,1,0,0,0,0,19,17,0,0,2,0,23,1,"http://rosettacode.org//wiki/Averages/Mean_angle",0.086014629667987,0,0.00567611862688532,0.907372898805235,0
0,0,0,0,0,3,0,2,1,0,0,0,2,2,0,0,0,0,0,0,16,16,5,5,0,5,25.25,1,"http://rosettacode.org//wiki/Averages/Median",0.124341175185342,0,0,0.874581539635263,0
0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,1,0,2,0,0,30,28,1,1,2,1,24.23333333,2.333333333,"http://rosettacode.org//wiki/Sorting_algorithms/Merge_sort",0.0979933314630444,0.115817238284467,0,0.775828134240438,0.00922838117957594
0,0,0,0,0,1,0,0,0,2,0,0,6,2,0,2,0,0,0,0,15,15,0,0,0,0,28.53333333,1,"http://rosettacode.org//wiki/Middle_three_digits",0.063117493482287,0,0.0105976127730482,0.925440738343879,0
0,0,0,0,1,5,0,0,3,0,1,0,6,0,0,1,0,1,0,0,28,26,2,0,0,0,24.21428571,2,"http://rosettacode.org//wiki/Miller%E2%80%93Rabin_primality_test",0.222463392905917,0.113804649573138,0,0.662084542289482,0
0,0,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,19,19,2,2,0,2,24.73684211,1,"http://rosettacode.org//wiki/Averages/Mode",0.150164920650408,0.000799940366684487,0,0.846150520782736,0.00169961600956708
0,0,0,0,0,0,0,0,1,5,0,0,5,0,0,0,0,1,0,0,16,16,0,0,0,0,21.4375,1,"http://rosettacode.org//wiki/Monte_Carlo_methods",0.0488492391042761,0.0406120915004531,0.00552519461983765,0.900900894559677,0.00327016068433053
0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,3,0,1,0,0,34,29,5,0,0,0,31.88235294,2,"http://rosettacode.org//wiki/Monty_Hall_problem",0.0771861035938131,0.190063333211754,0,0.728196644787806,0.00337822040085603
0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,0,1,0,0,40,29,13,2,0,2,34.8,0,"http://rosettacode.org//wiki/Monty_Hall_problem",0.0532757058549841,0.0925546869928694,0.0109597836632211,0.842258053658189,0
0,0,0,0,1,0,0,0,10,1,1,6,28,0,0,3,0,4,0,0,105,89,15,0,1,0,26.96190476,3,"http://rosettacode.org//wiki/Morse_code",0.236850466172532,0.627429648554011,0.115669254551833,0,0.0176532495734314
